name,province,location,scale,mode,concent,twist,beat_convert,beat_average,0,1,2,3,4,5,6,7,8,9,10,11,12
下盘棋,山东省,龙口市,五声,商调,0.31056338028168995,2.9777239818398655,0.713759175418311,2.88,0.0,0.16,0.0,0.12,0.0,0.12,0.0,0.0,0.26,0.0,0.34,0.0,0.0
五更五点五柱香,山东省,枣庄市,六声,徵调,0.39716312056737607,2.712226048597386,0.582354177530682,2.5535714285714284,0.017543859649122806,0.05263157894736842,0.0,0.12280701754385964,0.0,0.2807017543859649,0.0,0.0,0.21052631578947367,0.0,0.19298245614035087,0.0,0.12280701754385964
井边把菜淘,山东省,苍山县,六声,徵调,0.2981132075471698,2.239523660305826,0.6544665572989739,2.204081632653061,0.0,0.04081632653061224,0.0,0.22448979591836735,0.0,0.08163265306122448,0.0,0.0,0.16326530612244897,0.0,0.2653061224489796,0.0,0.22448979591836735
你那营里尽俺挑,山东省,成武县,六声,徵调,0.26382978723404266,3.448882946792489,0.4069171871796794,2.341463414634146,0.0,0.04878048780487805,0.0,0.024390243902439025,0.0,0.1951219512195122,0.0,0.0,0.4146341463414634,0.0,0.2682926829268293,0.0,0.04878048780487805
儿童团歌,山东省,高密县,五声,徵调,0.3403225806451613,2.0273741368722034,0.546651740141747,1.8285714285714285,0.0,0.17142857142857143,0.0,0.14285714285714285,0.0,0.17142857142857143,0.0,0.0,0.3142857142857143,0.0,0.2,0.0,0.0
刮地风,山东省,淄博市,六声,宫调,0.2645454545454547,2.758449474412774,0.7587917725854258,2.018181818181818,0.06779661016949153,0.2542372881355932,0.0,0.15254237288135594,0.0,0.288135593220339,0.0,0.0,0.1016949152542373,0.0,0.0847457627118644,0.0,0.05084745762711865
劝伪军反正,山东省,陵县,五声,商调,0.3117021276595744,2.9973144442024533,0.9509452534189335,2.1333333333333333,0.0,0.2222222222222222,0.0,0.3111111111111111,0.0,0.17777777777777778,0.0,0.0,0.15555555555555556,0.0,0.13333333333333333,0.0,0.0
劝善调,山东省,陵县,六声,徵调,0.48999999999999994,2.353083379802224,0.5353982018721217,2.4827586206896552,0.03333333333333333,0.06666666666666667,0.0,0.16666666666666666,0.0,0.3,0.0,0.0,0.16666666666666666,0.0,0.23333333333333334,0.0,0.03333333333333333
劝郎参军,山东省,东阿县,五声,商调,0.473684210526316,2.4106176677163487,0.6654415827103083,2.962962962962963,0.15625,0.0625,0.0,0.3125,0.0,0.0625,0.0,0.0,0.1875,0.0,0.21875,0.0,0.0
十个字,山东省,青岛市,六声,宫调,0.4262295081967212,2.517711742120722,0.4309802972866899,1.441860465116279,0.022727272727272728,0.2727272727272727,0.0,0.13636363636363635,0.0,0.045454545454545456,0.022727272727272728,0.0,0.29545454545454547,0.0,0.20454545454545456,0.0,0.0
十八劝,山东省,莱阳市,五声,徵调,0.165079365079365,3.1324055889064493,0.6413867422429309,3.1219512195121952,0.0,0.17073170731707318,0.0,0.2682926829268293,0.0,0.24390243902439024,0.0,0.0,0.17073170731707318,0.0,0.14634146341463414,0.0,0.0
十对花,山东省,汶上县,五声,宫调,0.3243589743589743,2.612440324825964,0.4235268586524354,2.3529411764705883,0.0,0.2647058823529412,0.0,0.23529411764705882,0.0,0.23529411764705882,0.0,0.0,0.20588235294117646,0.0,0.058823529411764705,0.0,0.0
十杯酒,山东省,蒙阴县,五声,宫调,0.28529411764705853,2.9569474678644014,0.8067760370539627,1.4444444444444444,0.0,0.2916666666666667,0.0,0.16666666666666666,0.0,0.20833333333333334,0.0,0.0,0.20833333333333334,0.0,0.125,0.0,0.0
十道黑,山东省,宁阳县,六声,宫调,0.20719999999999994,2.786970643695685,0.534685582258396,1.391304347826087,0.02127659574468085,0.14893617021276595,0.0,0.14893617021276595,0.0,0.23404255319148937,0.0425531914893617,0.0,0.2553191489361702,0.0,0.14893617021276595,0.0,0.0
卖五香面,山东省,东营市,五声,宫调,0.26493506493506497,3.9015519248791524,0.5604127942864974,2.7586206896551726,0.09375,0.40625,0.0,0.125,0.0,0.125,0.0,0.0,0.15625,0.0,0.09375,0.0,0.0
卖饺子,山东省,阳谷县,六声,羽调,0.387179487179487,2.4808427256233077,0.562916512459885,1.8604651162790697,0.0,0.18604651162790697,0.0,0.16279069767441862,0.0,0.20930232558139536,0.0,0.0,0.2558139534883721,0.0,0.16279069767441862,0.0,0.023255813953488372
双头马,山东省,兖州市,五声,宫调,0.5781690140845068,2.8767303446805945,0.6574889099191459,2.6666666666666665,0.0,0.1111111111111111,0.0,0.18518518518518517,0.0,0.2962962962962963,0.0,0.0,0.37037037037037035,0.0,0.037037037037037035,0.0,0.0
叫大娘,山东省,潍坊市,六声,徵调,0.32105263157894737,3.1378560411138334,0.5656854249492379,3.3333333333333335,0.0,0.25,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.20833333333333334,0.0,0.25,0.0,0.041666666666666664
后娘打孩子,山东省,利津县,五声,商调,0.45111111111111113,2.919978592197972,0.7728864710709208,2.3,0.0,0.075,0.0,0.275,0.0,0.05,0.0,0.0,0.175,0.0,0.425,0.0,0.0
听我的儿讲说一遍,山东省,胶州市,六声,徵调,0.23937007874015756,2.6670884295519297,0.7145768798299451,1.7066666666666668,0.013157894736842105,0.19736842105263158,0.0,0.25,0.0,0.25,0.0,0.0,0.09210526315789473,0.0,0.17105263157894737,0.0,0.02631578947368421
