name,province,location,scale,mode,concent,twist,beat_convert,beat_average,0,1,2,3,4,5,6,7,8,9,10,11,12
一网抛下鱼满仓,汉族民歌,儋州市,五声,徵调,0.3343283582089551,2.405084312516663,0.6210515415817258,2.4727272727272727,0.017857142857142856,0.26785714285714285,0.0,0.23214285714285715,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.19642857142857142,0.0,0.0
七月初七有交情,汉族民歌,儋州市,五声,徵调,0.41307692307692306,2.0608395699496143,0.7704958869752193,2.5384615384615383,0.018867924528301886,0.18867924528301888,0.0,0.18867924528301888,0.0,0.09433962264150944,0.0,0.0,0.32075471698113206,0.0,0.18867924528301888,0.0,0.0
七珠八宝摆街头,汉族民歌,儋州市,五声,徵调,0.26760563380281677,2.846636168195683,0.7004600560513475,2.618181818181818,0.06779661016949153,0.13559322033898305,0.0,0.22033898305084745,0.0,0.1694915254237288,0.0,0.0,0.2033898305084746,0.0,0.2033898305084746,0.0,0.0
三乌叫叫日头暗,汉族民歌,文昌市,六声,商调,0.3726744186046512,4.660991578387019,0.6034878050666788,2.6470588235294117,0.0,0.16176470588235295,0.0,0.27941176470588236,0.0,0.16176470588235295,0.058823529411764705,0.0,0.19117647058823528,0.0,0.14705882352941177,0.0,0.0
不得勤来三夜二,汉族民歌,儋州市,清乐,徵调,0.2988950276243096,2.531370194383308,0.7607919215042225,2.216867469879518,0.023529411764705882,0.0,0.0,0.23529411764705882,0.0,0.2235294117647059,0.011764705882352941,0.0,0.2235294117647059,0.0,0.12941176470588237,0.0,0.15294117647058825
两边手打朱砂印,汉族民歌,儋州市,六声,宫调,0.37628865979381443,2.689083127416297,0.8918520056601319,2.127659574468085,0.020833333333333332,0.16666666666666666,0.0,0.2708333333333333,0.0,0.14583333333333334,0.0,0.0,0.1875,0.0,0.16666666666666666,0.0,0.041666666666666664
丰收哪里来,汉族民歌,儋州市,六声,徵调,0.39084507042253497,2.580231259458656,0.6642026222899079,2.3225806451612905,0.0,0.03225806451612903,0.0,0.25806451612903225,0.0,0.14516129032258066,0.0,0.0,0.2903225806451613,0.0,0.1935483870967742,0.0,0.08064516129032258
丹桂九枒十五叶,汉族民歌,儋州市,六声,宫调,0.4373015873015871,2.7651922379464886,0.7904149918713588,2.327272727272727,0.0,0.14545454545454545,0.0,0.2909090909090909,0.0,0.12727272727272726,0.0,0.0,0.2727272727272727,0.0,0.12727272727272726,0.0,0.03636363636363636
伸手与哥咬印印,汉族民歌,儋州市,五声,宫调,0.2409638554216868,2.8620081768100496,0.7072069876323404,2.3013698630136985,0.039473684210526314,0.17105263157894737,0.0,0.17105263157894737,0.0,0.19736842105263158,0.0,0.0,0.2236842105263158,0.0,0.19736842105263158,0.0,0.0
侬做真籽糯米粉,汉族民歌,儋州市,六声,徵调,0.3617117117117114,2.569338880296973,0.8484022348160195,2.196078431372549,0.019230769230769232,0.14423076923076922,0.0,0.2692307692307692,0.0,0.19230769230769232,0.0,0.0,0.25,0.0,0.09615384615384616,0.0,0.028846153846153848
几好月光在外头,汉族民歌,儋州市,六声,徵调,0.41470588235294115,2.089447107869819,0.6952395185586623,2.4761904761904763,0.023255813953488372,0.13953488372093023,0.0,0.23255813953488372,0.0,0.11627906976744186,0.0,0.0,0.2558139534883721,0.0,0.18604651162790697,0.0,0.046511627906976744
出来不忌三六九,汉族民歌,儋州市,五声,宫调,0.46176470588235285,2.5144978352721927,0.7497534111391511,2.3636363636363638,0.0,0.2727272727272727,0.0,0.13636363636363635,0.0,0.1590909090909091,0.0,0.0,0.2727272727272727,0.0,0.1590909090909091,0.0,0.0
十二时辰歌,汉族民歌,文昌市,五声,徵调,0.37419354838709684,3.228901006242083,0.3444594950788844,2.206896551724138,0.0,0.2413793103448276,0.0,0.20689655172413793,0.0,0.20689655172413793,0.0,0.0,0.10344827586206896,0.0,0.2413793103448276,0.0,0.0
哥哥要做千年水,汉族民歌,儋州市,五声,徵调,0.2419354838709677,3.769207398930029,0.75,2.4,0.047619047619047616,0.2619047619047619,0.0,0.19047619047619047,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.21428571428571427,0.0,0.0
唱到太阳落山来,汉族民歌,临高县,六声,商调,0.4346153846153844,2.785891541427014,0.5129571132170797,1.8604651162790697,0.022727272727272728,0.13636363636363635,0.0,0.2727272727272727,0.0,0.20454545454545456,0.0,0.0,0.18181818181818182,0.0,0.1590909090909091,0.0,0.022727272727272728
夜静观看三架岭,汉族民歌,儋州市,五声,宫调,0.24745762711864397,2.844725750931482,0.7664854858377947,2.6666666666666665,0.0625,0.2708333333333333,0.0,0.2708333333333333,0.0,0.1875,0.0,0.0,0.08333333333333333,0.0,0.125,0.0,0.0
天哦哦（一）,汉族民歌,儋州市,五声,宫调,0.5153846153846149,2.8995856424494453,0.6267225789185165,2.1149425287356323,0.0,0.26436781609195403,0.0,0.3103448275862069,0.0,0.12643678160919541,0.0,0.0,0.16091954022988506,0.0,0.13793103448275862,0.0,0.0
好客入门好主接,汉族民歌,儋州市,六声,宫调,0.5018410852713179,2.6132108539093504,1.1725167549479234,4.631578947368421,0.05,0.1,0.0,0.05,0.0,0.325,0.075,0.0,0.225,0.0,0.175,0.0,0.0
姑着白衫带肚兜,汉族民歌,儋州市,六声,徵调,0.3257575757575758,2.5786192793128326,0.7198375441482597,2.5185185185185186,0.01818181818181818,0.0,0.0,0.34545454545454546,0.0,0.14545454545454545,0.0,0.0,0.14545454545454545,0.0,0.10909090909090909,0.0,0.23636363636363636
