name,province,location,scale,mode,concent,twist,beat_convert,beat_average,0,1,2,3,4,5,6,7,8,9,10,11,12
资水船工号子（摇橹）,1-110,新邵县,六声,角调,0.34374999999999967,5.7987067333511515,1.1450858559794852,4.231884057971015,0.3490566037735849,0.2169811320754717,0.0,0.0,0.0,0.04716981132075472,0.0,0.0,0.11320754716981132,0.0,0.0,0.0,0.27358490566037735
搬运号子,1-110,岳阳市,五声,宫调,0.3051282051282051,2.6297126189812428,1.3323694432601392,2.857142857142857,0.391304347826087,0.2391304347826087,0.0,0.17391304347826086,0.0,0.08695652173913043,0.0,0.0,0.043478260869565216,0.0,0.06521739130434782,0.0,0.0
搬运号子,1-110,安乡县,五声,商调,0.4513157894736842,2.604964243303235,0.34232659844072877,1.6,0.0,0.12,0.0,0.36,0.0,0.24,0.0,0.0,0.2,0.0,0.08,0.0,0.0
打硪歌,1-110,临湘县,五声,宫调,0.4714285714285712,4.208045059652631,0.35147568372506227,1.2307692307692308,0.0,0.3269230769230769,0.0,0.019230769230769232,0.0,0.2692307692307692,0.0,0.0,0.1346153846153846,0.0,0.25,0.0,0.0
打硪号子,1-110,津市市,五声,徵调,0.37978723404255316,4.033531348510503,0.5053962279461751,1.476923076923077,0.0,0.2923076923076923,0.0,0.16923076923076924,0.0,0.16923076923076924,0.0,0.0,0.1076923076923077,0.0,0.26153846153846155,0.0,0.0
打硪号子,1-110,临澧县,五声,徵调,0.4271428571428572,3.6544133343591043,0.5061351988413498,1.6363636363636365,0.0,0.25,0.0,0.1590909090909091,0.0,0.1590909090909091,0.0,0.0,0.18181818181818182,0.0,0.25,0.0,0.0
打硪歌,1-110,长沙县,五声,商调,0.34684210526315784,3.256668421829492,0.4330127018922193,2.0,0.0,0.23958333333333334,0.0,0.14583333333333334,0.0,0.1875,0.0,0.0,0.2916666666666667,0.0,0.13541666666666666,0.0,0.0
打硪号子,1-110,衡东县,五声,徵调,0.5272727272727273,2.3653321730316357,0.4677071733467428,2.051282051282051,0.0,0.28205128205128205,0.0,0.0,0.0,0.1794871794871795,0.0,0.0,0.2564102564102564,0.0,0.28205128205128205,0.0,0.0
上丘打秧下丘栽,120-630,新宁县,五声,角调,0.5852380952380951,7.035007479440519,0.9110400917631679,1.7317073170731707,0.0,0.1951219512195122,0.0,0.14634146341463414,0.0,0.14634146341463414,0.0,0.0,0.024390243902439025,0.0,0.4878048780487805,0.0,0.0
要我唱歌我不难,120-630,常德县,五声,羽调,0.3766990291262136,3.802542265232692,0.7482721714747584,2.736842105263158,0.0,0.32894736842105265,0.0,0.013157894736842105,0.0,0.06578947368421052,0.0,0.0,0.17105263157894737,0.0,0.42105263157894735,0.0,0.0
喊槽子,120-630,望城县,五声,羽调,0.29884259259259255,4.673506401609656,0.9225430977419503,3.253731343283582,0.06944444444444445,0.3125,0.0,0.1597222222222222,0.0,0.08333333333333333,0.0,0.0,0.1388888888888889,0.0,0.2361111111111111,0.0,0.0
抗旱保苗要大干,120-630,怀化县,五声,角调,0.3146268656716418,4.125831194348521,0.8330888246735267,2.24,0.044585987261146494,0.2356687898089172,0.0,0.17197452229299362,0.0,0.12101910828025478,0.0,0.0,0.19745222929936307,0.0,0.22929936305732485,0.0,0.0
情姐住在花山花坳坳花坪,120-630,望城县,五声,羽调,0.517556346381969,3.9801987933722507,0.7808121273088928,2.3781512605042017,0.048,0.376,0.0,0.04,0.0,0.24,0.0,0.0,0.064,0.0,0.232,0.0,0.0
黄篾篮子青篾底,120-630,湘潭市,,羽调,0.5141104294478527,5.120431001334904,0.8038958345395291,1.8426966292134832,0.03260869565217391,0.2826086956521739,0.0,0.0,0.0,0.358695652173913,0.0,0.0,0.021739130434782608,0.021739130434782608,0.22826086956521738,0.043478260869565216,0.010869565217391304
撩发河,120-630,南县,五声,羽调,0.357142857142857,3.601912111732584,0.7332105129156291,1.9104477611940298,0.06944444444444445,0.3472222222222222,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0
郎爱耍来姐爱玩,120-630,新化县,六声,角调,0.4946693657219971,5.281539916854109,0.7540807729778142,3.3288590604026846,0.09146341463414634,0.2865853658536585,0.0,0.07926829268292683,0.0,0.054878048780487805,0.006097560975609756,0.0,0.22560975609756098,0.0,0.25609756097560976,0.0,0.0
太阳出来晒屋角,120-630,双锋县,五声,角调,0.3991189427312775,4.265218374466851,0.7584147995029223,2.5054945054945055,0.08080808080808081,0.37373737373737376,0.0,0.1919191919191919,0.0,0.10101010101010101,0.0,0.0,0.0,0.0,0.25252525252525254,0.0,0.0
妹妹想郎盼天开,120-630,涟源县,五声,羽调,0.6039682539682538,3.924456696011943,0.8775075676311858,2.206896551724138,0.01694915254237288,0.1864406779661017,0.0,0.288135593220339,0.0,0.288135593220339,0.0,0.0,0.03389830508474576,0.0,0.1864406779661017,0.0,0.0
嫁个丈夫像毛虫,120-630,邵阳市,五声,角调,0.4234042553191489,3.209371365577129,0.6269068134721283,1.9591836734693877,0.07547169811320754,0.33962264150943394,0.0,0.0,0.0,0.24528301886792453,0.0,0.0,0.0,0.0,0.33962264150943394,0.0,0.0
四面山歌飘过江,120-630,洞口县,六声,宫调,0.4999999999999999,2.390105235626695,0.7709740862484723,3.096774193548387,0.0,0.2903225806451613,0.0,0.1935483870967742,0.0,0.0,0.0967741935483871,0.0,0.3225806451612903,0.0,0.0967741935483871,0.0,0.0
