name,province,location,scale,mode,concent,twist,beat_convert,beat_average,0,1,2,3,4,5,6,7,8,9,10,11,12
走西口一,陕西省,清涧县,五声,徵调,0.3919354838709678,1.9807133506386159,0.7837460127490283,2.206896551724138,0.0,0.2413793103448276,0.0,0.13793103448275862,0.0,0.10344827586206896,0.0,0.0,0.3448275862068966,0.0,0.1724137931034483,0.0,0.0
五哥放羊一,小调,府谷县,五声,徵调,0.34492753623188394,2.090614788287582,0.6428020258558964,2.1818181818181817,0.0,0.24242424242424243,0.0,0.21212121212121213,0.0,0.12121212121212122,0.0,0.0,0.2727272727272727,0.0,0.15151515151515152,0.0,0.0
十怀胎,小调,洛川县,六声,徵调,0.5096774193548387,1.952750724084467,0.45927932677184585,2.064516129032258,0.0,0.16129032258064516,0.0,0.25806451612903225,0.0,0.03225806451612903,0.06451612903225806,0.0,0.3870967741935484,0.0,0.0967741935483871,0.0,0.0
四保揽工二,小调,绥德县,六声,徵调,0.4412698412698411,2.549126664005656,0.5949822738956178,2.723404255319149,0.0,0.3191489361702128,0.0,0.1276595744680851,0.0,0.0851063829787234,0.10638297872340426,0.0,0.23404255319148937,0.0,0.1276595744680851,0.0,0.0
女孩十七八,小调,绥德县,五声,商调,0.4451612903225806,2.7104510834929325,0.5796011559684816,3.5555555555555554,0.0,0.19444444444444445,0.0,0.3055555555555556,0.0,0.08333333333333333,0.0,0.0,0.19444444444444445,0.0,0.2222222222222222,0.0,0.0
女孩寻婆家,小调,吴堡县,五声,商调,0.36774193548387096,3.3619633289131654,0.5115845482420281,1.8823529411764706,0.0,0.38235294117647056,0.0,0.3235294117647059,0.0,0.058823529411764705,0.0,0.0,0.14705882352941177,0.0,0.08823529411764706,0.0,0.0
女孩担水二,小调,延长县,六声,商调,0.25359999999999994,3.055098616515471,0.5969281717154082,3.1219512195121952,0.046511627906976744,0.23255813953488372,0.0,0.2558139534883721,0.0,0.0,0.11627906976744186,0.0,0.13953488372093023,0.0,0.20930232558139536,0.0,0.0
害娃娃三,小调,子洲县,六声,商调,0.2016129032258065,2.8253150603217105,0.9196211855976351,2.2857142857142856,0.0,0.21428571428571427,0.0,0.25,0.0,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285,0.0,0.25,0.0,0.0
害娃娃二,小调,安塞县,五声,徵调,0.45000000000000007,2.3296043317372814,0.7057243619147634,2.4615384615384617,0.0,0.038461538461538464,0.0,0.11538461538461539,0.0,0.19230769230769232,0.0,0.0,0.5384615384615384,0.0,0.11538461538461539,0.0,0.0
小女婿,小调,延安市,六声,徵调,0.29230769230769227,1.89115761663251,0.5244044240850758,2.6666666666666665,0.03225806451612903,0.12903225806451613,0.0,0.25806451612903225,0.0,0.12903225806451613,0.03225806451612903,0.0,0.25806451612903225,0.0,0.16129032258064516,0.0,0.0
打秋千,小调,靖边县,清乐,商调,0.22794117647058815,2.735136063675714,0.75,2.6666666666666665,0.0,0.18518518518518517,0.0,0.18518518518518517,0.0,0.037037037037037035,0.1111111111111111,0.0,0.14814814814814814,0.0,0.2962962962962963,0.0,0.037037037037037035
推炒面一,小调,安塞县,五声,商调,0.2925925925925926,2.723195773391622,0.5669467095138409,3.027027027027027,0.0,0.13513513513513514,0.0,0.35135135135135137,0.0,0.1891891891891892,0.0,0.0,0.10810810810810811,0.0,0.21621621621621623,0.0,0.0
揽工歌,小调,米脂县,五声,商调,0.3463636363636365,2.486513328177267,0.7148435321874319,2.871794871794872,0.025,0.275,0.0,0.225,0.0,0.1,0.0,0.0,0.225,0.0,0.15,0.0,0.0
揽长工三,小调,黄龙县,六声,羽调,0.36224489795918396,3.425940309335968,0.6161980201201558,2.73972602739726,0.09876543209876543,0.09876543209876543,0.0,0.18518518518518517,0.0,0.2222222222222222,0.0,0.0,0.16049382716049382,0.0,0.20987654320987653,0.0,0.024691358024691357
梳油头,小调,榆林市,五声,徵调,0.2581818181818182,2.3264895111478956,0.8152915154115372,2.1132075471698113,0.0,0.16981132075471697,0.0,0.18867924528301888,0.0,0.16981132075471697,0.0,0.0,0.33962264150943394,0.0,0.1320754716981132,0.0,0.0
碾糕面二,小调,绥德县,五声,徵调,0.42313432835820897,2.7870453334044982,0.6918019697846516,2.5660377358490565,0.0,0.22641509433962265,0.0,0.16981132075471697,0.0,0.1509433962264151,0.0,0.0,0.2641509433962264,0.0,0.18867924528301888,0.0,0.0
秃子尿床,小调,吴旗县,五声,商调,0.31129032258064504,1.5962260362116236,0.7098635432250343,2.2857142857142856,0.0,0.03571428571428571,0.0,0.14285714285714285,0.0,0.21428571428571427,0.0,0.0,0.25,0.0,0.35714285714285715,0.0,0.0
给奴寻婆家二,小调,子洲县,六声,徵调,0.5018987341772153,2.8361745437530934,0.8705242673240073,2.2222222222222223,0.12195121951219512,0.1951219512195122,0.0,0.04878048780487805,0.0,0.1951219512195122,0.0,0.0,0.21951219512195122,0.0,0.0975609756097561,0.0,0.12195121951219512
绣荷包三,小调,佳县,六声,徵调,0.3967741935483871,1.9586046230303225,0.7490228008879302,2.782608695652174,0.0,0.2608695652173913,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.43478260869565216,0.0,0.13043478260869565,0.0,0.08695652173913043
绣荷包二,小调,子长县,六声,徵调,0.3548387096774195,2.1513516890783073,0.6495190528383289,2.4615384615384617,0.0,0.19230769230769232,0.0,0.23076923076923078,0.0,0.038461538461538464,0.07692307692307693,0.0,0.38461538461538464,0.0,0.07692307692307693,0.0,0.0
