name,province,location,scale,mode,concent,twist,beat_convert,beat_average,0,1,2,3,4,5,6,7,8,9,10,11,12
介尼做窠,采集,永嘉县,五声,徵调,0.5118644067796608,3.141525989654366,0.8007808689023482,3.076923076923077,0.0,0.15384615384615385,0.0,0.3076923076923077,0.0,0.07692307692307693,0.0,0.0,0.20512820512820512,0.0,0.2564102564102564,0.0,0.0
十里亭,采集,富阳县,五声,羽调,0.47879965457685714,4.586585299871166,1.2064572412126728,2.992248062015504,0.12837837837837837,0.28378378378378377,0.0,0.20945945945945946,0.0,0.060810810810810814,0.0,0.0,0.060810810810810814,0.0,0.25675675675675674,0.0,0.0
十问娘,采集,兰溪市,五声,宫调,0.3592592592592593,2.390874248124701,0.4337484929103972,2.074074074074074,0.0,0.4074074074074074,0.0,0.14814814814814814,0.0,0.18518518518518517,0.0,0.0,0.0,0.0,0.25925925925925924,0.0,0.0
哩啰歌,采集,岱山县,六声,羽调,0.4007352941176471,2.8611029575952465,0.610417143809066,1.8266666666666667,0.025974025974025976,0.18181818181818182,0.0,0.18181818181818182,0.0,0.22077922077922077,0.0,0.0,0.09090909090909091,0.0,0.2727272727272727,0.0,0.025974025974025976
喂牛仔,采集,洞头县,五声,徵调,0.31929824561403514,1.9041081605566554,0.6659960238775764,2.36,0.0,0.24,0.0,0.16,0.0,0.04,0.0,0.0,0.28,0.0,0.28,0.0,0.0
天外天,采集,舟山市,五声,角调,0.2111940298507462,4.411504989782215,0.6194825667595748,2.029850746268657,0.0945945945945946,0.24324324324324326,0.0,0.13513513513513514,0.0,0.14864864864864866,0.0,0.0,0.16216216216216217,0.0,0.21621621621621623,0.0,0.0
小郎家中,采集,淳安县,五声,徵调,0.584313725490196,3.188100987510155,0.6617173282340482,2.888888888888889,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.3611111111111111,0.0,0.3611111111111111,0.0,0.0
打个山歌,采集,安吉县,五声,羽调,0.4949720670391064,5.760970738783329,0.7390350732584839,1.7821782178217822,0.019417475728155338,0.10679611650485436,0.0,0.17475728155339806,0.0,0.04854368932038835,0.0,0.0,0.3786407766990291,0.0,0.27184466019417475,0.0,0.0
抬石号子（二）,采集,萧山市,五声,宫调,0.31894736842105265,3.747907090441912,1.039789976122315,5.485714285714286,0.4166666666666667,0.13333333333333333,0.0,0.15,0.0,0.25,0.0,0.0,0.03333333333333333,0.0,0.016666666666666666,0.0,0.0
抬网,采集,岱山县,五声,徵调,0.3477272727272726,2.3679483866901223,0.6208193510729726,1.7142857142857142,0.0967741935483871,0.06451612903225806,0.0,0.12903225806451613,0.0,0.1935483870967742,0.0,0.0,0.3225806451612903,0.0,0.1935483870967742,0.0,0.0
拾金钗,采集,缙云县,五声,徵调,0.4408163265306123,3.2711206401946242,0.8763560920082657,2.9411764705882355,0.0,0.3235294117647059,0.0,0.35294117647058826,0.0,0.029411764705882353,0.0,0.0,0.08823529411764706,0.0,0.20588235294117646,0.0,0.0
摇橹（三）,采集,岱山县,五声,羽调,0.3151162790697675,4.0201302561250145,0.7265621528702628,2.588235294117647,0.08108108108108109,0.24324324324324326,0.0,0.1891891891891892,0.0,0.08108108108108109,0.0,0.0,0.06756756756756757,0.0,0.33783783783783783,0.0,0.0
晚娘山歌,采集,建德县,五声,羽调,0.3580952380952382,3.233707223415412,0.802019371216494,2.1,0.10714285714285714,0.25,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.08928571428571429,0.0,0.3392857142857143,0.0,0.0
来姐和三弟,采集,新昌县,五声,徵调,0.5230769230769231,3.341903279016836,0.8255838015651683,2.64,0.0,0.38,0.0,0.18,0.0,0.06,0.0,0.0,0.08,0.0,0.3,0.0,0.0
渔歌问答,采集,洞头县,五声,宫调,0.3553191489361703,3.746472929406744,0.6339635022792891,2.823529411764706,0.0,0.4117647058823529,0.0,0.35294117647058826,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0
漂白纱,采集,余杭县,五声,商调,0.3620967741935483,3.2902181609407504,0.7879898476503361,1.4534883720930232,0.054945054945054944,0.0989010989010989,0.0,0.13186813186813187,0.0,0.17582417582417584,0.0,0.0,0.32967032967032966,0.0,0.2087912087912088,0.0,0.0
病仔诗,采集,苍南县,五声,宫调,0.2777777777777778,2.532860960517611,0.41113211456534154,2.2439024390243905,0.0,0.0975609756097561,0.0,0.2926829268292683,0.0,0.4146341463414634,0.0,0.0,0.1951219512195122,0.0,0.0,0.0,0.0
私情歌,采集,衢州市,五声,徵调,0.3807692307692307,1.921742480589685,0.6410440702479043,2.2857142857142856,0.0,0.17142857142857143,0.0,0.2571428571428571,0.0,0.14285714285714285,0.0,0.0,0.17142857142857143,0.0,0.2571428571428571,0.0,0.0
红军山歌,采集,泰顺县,五声,徵调,0.2930769230769231,4.063689284445205,0.6711283209197,2.4444444444444446,0.01818181818181818,0.2727272727272727,0.0,0.23636363636363636,0.0,0.09090909090909091,0.0,0.0,0.16363636363636364,0.0,0.21818181818181817,0.0,0.0
翻石,采集,海盐县,五声,商调,0.21355932203389838,2.6816906411520662,0.7023769168568492,1.875,0.030303030303030304,0.15151515151515152,0.0,0.06060606060606061,0.0,0.12121212121212122,0.0,0.0,0.3333333333333333,0.0,0.30303030303030304,0.0,0.0
苦长工,采集,桐乡县,五声,羽调,0.41250000000000003,2.150720855952701,0.7284313590846834,2.3333333333333335,0.0,0.21428571428571427,0.0,0.21428571428571427,0.0,0.19047619047619047,0.0,0.0,0.16666666666666666,0.0,0.21428571428571427,0.0,0.0
