name,province,location,scale,mode,concent,twist,beat_convert,beat_average,0,1,2,3,4,5,6,7,8,9,10,11,12
坐歌堂,坐歌堂歌,连山壮族瑶族自治县,五声,徵调,0.49621913580246896,4.607989986396983,0.8490163568703313,3.5737704918032787,0.0,0.14754098360655737,0.0,0.20491803278688525,0.0,0.21311475409836064,0.0,0.0,0.2786885245901639,0.0,0.1557377049180328,0.0,0.0
萤火子 夜夜光,儿歌,南雄,五声,徵调,0.5166666666666665,2.259847162152283,0.337268439080801,4.848484848484849,0.029411764705882353,0.29411764705882354,0.0,0.0,0.0,0.20588235294117646,0.0,0.0,0.3235294117647059,0.0,0.14705882352941177,0.0,0.0
十二月歌,小曲,仁化,五声,徵调,0.31234567901234567,3.059998075109858,0.5315730418952042,1.8636363636363635,0.043478260869565216,0.17391304347826086,0.0,0.06521739130434782,0.0,0.13043478260869565,0.0,0.0,0.2608695652173913,0.0,0.32608695652173914,0.0,0.0
扬州哭闹,小曲,韶关,六声,商调,0.3674418604651165,3.3119329090258027,0.9459843358303369,1.9130434782608696,0.0,0.2391304347826087,0.0,0.10869565217391304,0.0,0.13043478260869565,0.0,0.0,0.32608695652173914,0.0,0.17391304347826086,0.0,0.021739130434782608
桶缸装银箩装金,小曲,南雄,五声,徵调,0.43473684210526387,2.4490857754753126,0.8775316110517397,1.945945945945946,0.22105263157894736,0.12631578947368421,0.0,0.17894736842105263,0.0,0.12631578947368421,0.0,0.0,0.18947368421052632,0.0,0.15789473684210525,0.0,0.0
绩苴歌,小曲,丰顺,六声,宫调,0.3466327108092821,5.948260723822039,0.7928931190447285,2.0848056537102475,0.034129692832764506,0.2525597269624573,0.0,0.21843003412969283,0.0,0.26109215017064846,0.0,0.0,0.11262798634812286,0.0,0.11945392491467577,0.0,0.0017064846416382253
补瓷缸,小曲,南雄,五声,徵调,0.356862745098039,2.1928137991527796,0.6839776632222593,1.6507936507936507,0.0,0.25396825396825395,0.0,0.1746031746031746,0.0,0.1746031746031746,0.0,0.0,0.20634920634920634,0.0,0.19047619047619047,0.0,0.0
送钱调,小曲,仁化,六声,羽调,0.18426395939086276,5.124261398021548,0.8532291603080616,2.2222222222222223,0.03225806451612903,0.17204301075268819,0.0,0.1827956989247312,0.0,0.20430107526881722,0.0,0.0,0.17204301075268819,0.0,0.22580645161290322,0.0,0.010752688172043012
长工真可怜,小曲,南雄,五声,羽调,0.4205128205128203,3.474586312377848,0.48701899346945404,2.1621621621621623,0.0,0.24324324324324326,0.0,0.24324324324324326,0.0,0.21621621621621623,0.0,0.0,0.0,0.0,0.2972972972972973,0.0,0.0
涯个货物真新鲜,小曲,仁化,六声,徵调,0.35801217038539584,4.517223913443956,0.6920992456034237,1.6644295302013423,0.0,0.1610738255033557,0.0,0.22818791946308725,0.0,0.0738255033557047,0.10067114093959731,0.0,0.21476510067114093,0.0,0.2214765100671141,0.0,0.0
三两猪肉四两盐,山歌,河源,五声,羽调,0.5442857142857143,3.51588655947899,0.7351933482147803,2.1818181818181817,0.0,0.12121212121212122,0.0,0.2727272727272727,0.0,0.15151515151515152,0.0,0.0,0.06060606060606061,0.0,0.3939393939393939,0.0,0.0
上山砍竹竹兜高,山歌,连县,五声,徵调,0.5755274261603379,3.3183503468228985,0.903523196529379,1.509433962264151,0.0,0.2830188679245283,0.0,0.1509433962264151,0.0,0.018867924528301886,0.0,0.0,0.32075471698113206,0.0,0.22641509433962265,0.0,0.0
人人喊涯共产嫲,山歌,五华,五声,羽调,0.5424731182795699,3.535927697499554,0.7504339022636615,2.2857142857142856,0.0,0.2857142857142857,0.0,0.25,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.39285714285714285,0.0,0.0
八月十五光华华,山歌,梅县,五声,羽调,0.38937198067632844,2.7678793535797723,0.7989150806703107,2.456140350877193,0.017241379310344827,0.29310344827586204,0.0,0.3275862068965517,0.0,0.1206896551724138,0.0,0.0,0.0,0.0,0.2413793103448276,0.0,0.0
告白军士兵歌,山歌,五华,五声,羽调,0.3981132075471698,3.689839305009037,0.6706744372519329,2.3555555555555556,0.08163265306122448,0.22448979591836735,0.0,0.2653061224489796,0.0,0.061224489795918366,0.0,0.0,0.0,0.0,0.3673469387755102,0.0,0.0
哥哥爱来唔敢来,山歌,始兴,五声,徵调,0.6487179487179489,2.456714903435384,0.6010407640085654,2.4242424242424243,0.05714285714285714,0.08571428571428572,0.0,0.37142857142857144,0.0,0.0,0.0,0.0,0.2571428571428571,0.0,0.22857142857142856,0.0,0.0
唱出情妹对情郎,山歌,连平,六声,角调,0.41140939597315435,3.097258568257876,1.1081193977287933,2.559322033898305,0.016666666666666666,0.21666666666666667,0.0,0.05,0.0,0.18333333333333332,0.0,0.0,0.1,0.0,0.38333333333333336,0.0,0.05
唱得情妹对情郎,山歌,斗门,五声,羽调,0.4707317073170733,2.3311602085916143,0.6574064376557833,1.8222222222222222,0.0425531914893617,0.23404255319148937,0.0,0.3404255319148936,0.0,0.0851063829787234,0.0,0.0,0.0,0.0,0.2978723404255319,0.0,0.0
好久唔曾唱山歌,山歌,东莞,五声,羽调,0.56,2.7029593515604837,1.1452222003734909,2.4166666666666665,0.02040816326530612,0.2857142857142857,0.0,0.2857142857142857,0.0,0.20408163265306123,0.0,0.0,0.0,0.0,0.20408163265306123,0.0,0.0
