name,province,location,scale,mode,concent,twist,beat_convert,beat_average,0,1,2,3,4,5,6,7,8,9,10,11,12
一丛松柏开叉叉,福建,厦门市,五声,商调,0.39090909090909104,2.711974035291053,0.3924018842390099,2.3448275862068964,0.0,0.3448275862068966,0.0,0.3793103448275862,0.0,0.10344827586206896,0.0,0.0,0.13793103448275862,0.0,0.034482758620689655,0.0,0.0
一把白扇新又新,福建,闽清县,五声,徵调,0.4971830985915491,3.10237609960177,0.5,2.0,0.0,0.3888888888888889,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.3333333333333333,0.0,0.0
下象棋,福建,福州市,五声,宫调,0.36587301587301585,2.6832448289364006,0.7133800759850949,2.723404255319149,0.0,0.19148936170212766,0.0,0.2127659574468085,0.0,0.2127659574468085,0.0,0.0,0.23404255319148937,0.0,0.14893617021276595,0.0,0.0
买花钱,福建,蒲城县,五声,徵调,0.23631578947368412,3.7301166358589635,0.4947642536265799,2.0,0.09433962264150944,0.18867924528301888,0.0,0.11320754716981132,0.0,0.08490566037735849,0.0,0.0,0.20754716981132076,0.0,0.3113207547169811,0.0,0.0
五月里来艳阳天,福建,宁德市,五声,宫调,0.42978723404255303,2.6759968788503508,0.3461093276215864,3.2,0.0625,0.328125,0.0,0.125,0.0,0.125,0.0,0.0,0.125,0.0,0.234375,0.0,0.0
你去惕得人疼,福建,永安市,六声,羽调,0.47959459459459314,4.505930591707176,0.6806836991587072,1.952755905511811,0.005221932114882507,0.3629242819843342,0.0,0.1671018276762402,0.0,0.007832898172323759,0.0,0.0,0.0,0.0,0.45430809399477806,0.0,0.0026109660574412533
你娘来到我郎楼,福建,柘荣县,五声,羽调,0.37252747252747226,2.627881534646255,0.48900964692182575,2.6666666666666665,0.06756756756756757,0.24324324324324326,0.0,0.14864864864864866,0.0,0.17567567567567569,0.0,0.0,0.14864864864864866,0.0,0.21621621621621623,0.0,0.0
你着共人有缘共有份,福建,南安县,五声,宫调,0.5108938547486036,3.140485192832162,0.6304025756668571,2.3376623376623376,0.05521472392638037,0.4171779141104294,0.0,0.0,0.0,0.3128834355828221,0.0,0.0,0.049079754601226995,0.0,0.1656441717791411,0.0,0.0
做人媳妇万般难,福建,泰宁县,五声,宫调,0.4653005464480875,5.4849524131883225,0.4136151650095749,2.1904761904761907,0.0,0.4642857142857143,0.0,0.22023809523809523,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.27976190476190477,0.0,0.0
共产党像太阳,福建,寿宁县,五声,徵调,0.42,2.107080381631662,0.5181649331623895,2.871794871794872,0.0,0.3076923076923077,0.0,0.28205128205128205,0.0,0.15384615384615385,0.0,0.0,0.05128205128205128,0.0,0.20512820512820512,0.0,0.0
凤阳花鼓,福建,永定县,六声,宫调,0.31740041928721174,5.570006633657092,0.8083548107112372,2.1621621621621623,0.004484304932735426,0.2600896860986547,0.0,0.17488789237668162,0.0,0.19730941704035873,0.0,0.0,0.20179372197309417,0.0,0.15246636771300448,0.0,0.008968609865470852
划船号子（一）,福建,永安市,五声,宫调,0.24132231404958684,4.376158996449378,0.6865740856062182,2.2142857142857144,0.1111111111111111,0.30158730158730157,0.0,0.047619047619047616,0.0,0.14285714285714285,0.0,0.0,0.06349206349206349,0.0,0.3333333333333333,0.0,0.0
别亲,福建,福鼎县,五声,商调,0.5767857142857143,3.0621825350591365,0.3286841051788631,2.375,0.0,0.0,0.0,0.5,0.0,0.0625,0.0,0.0,0.25,0.0,0.1875,0.0,0.0
到春来,福建,南平市,五声,宫调,0.25104895104895086,3.19905492929702,0.609704468062134,1.697674418604651,0.0,0.20930232558139536,0.0,0.2558139534883721,0.0,0.26744186046511625,0.0,0.0,0.11627906976744186,0.0,0.1511627906976744,0.0,0.0
十二个月歌,福建,漳浦县,清乐,徵调,0.40545286506469475,3.836548561138753,0.42875743810216427,2.4359550561797754,0.013303769401330377,0.17073170731707318,0.0,0.1352549889135255,0.0,0.3614190687361419,0.0066518847006651885,0.0,0.21729490022172948,0.0,0.09312638580931264,0.0,0.0022172949002217295
十二月果子,福建,福州市,五声,徵调,0.5009259259259262,4.792199866993168,0.5588529919993869,1.408450704225352,0.0,0.19718309859154928,0.0,0.056338028169014086,0.0,0.04225352112676056,0.0,0.0,0.28169014084507044,0.0,0.4225352112676056,0.0,0.0
十劝哥莫抽鸦片,福建,福清市,七声,徵调,0.41514084507042226,2.4096891879833384,0.5087723893213962,1.7349397590361446,0.011904761904761904,0.2261904761904762,0.0,0.23809523809523808,0.0,0.011904761904761904,0.0,0.0,0.16666666666666666,0.0,0.2976190476190476,0.011904761904761904,0.03571428571428571
十劝禁烟,福建,连江县,五声,徵调,0.3305263157894734,2.264006432024755,0.6244789494717443,3.1475409836065573,0.0,0.36065573770491804,0.0,0.18032786885245902,0.0,0.04918032786885246,0.0,0.0,0.11475409836065574,0.0,0.29508196721311475,0.0,0.0
十劝郎,福建,松溪县,五声,羽调,0.3784883720930235,3.6205511634763816,0.6725698525889859,2.550724637681159,0.0,0.2463768115942029,0.0,0.07246376811594203,0.0,0.10144927536231885,0.0,0.0,0.2318840579710145,0.0,0.34782608695652173,0.0,0.0
十和顺,福建,诏安县,五声,徵调,0.29243697478991576,2.46261580542289,0.7094598884597588,2.926829268292683,0.0,0.21951219512195122,0.0,0.2073170731707317,0.0,0.17073170731707318,0.0,0.0,0.2073170731707317,0.0,0.1951219512195122,0.0,0.0
