name,province,location,scale,mode,concent,twist,beat_convert,beat_average,0,1,2,3,4,5,6,7,8,9,10,11,12
一个轿儿三尺三,四川音乐,绵竹县,五声,徵调,0.2673913043478261,3.269178429404932,0.6428020258558964,2.1818181818181817,0.0,0.09090909090909091,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.36363636363636365,0.0,0.2727272727272727,0.0,0.0
一个鸡蛋两个黄,四川音乐,康定县,五声,羽调,0.5370967741935484,2.129876109833497,0.49607837082461076,2.206896551724138,0.0,0.10344827586206896,0.0,0.034482758620689655,0.0,0.3448275862068966,0.0,0.0,0.20689655172413793,0.0,0.3103448275862069,0.0,0.0
一根竹儿一个节,四川音乐,冕宁县,五声,羽调,0.32524271844660185,3.4874384596668393,0.4947953973180235,2.0392156862745097,0.05555555555555555,0.16666666666666666,0.0,0.2962962962962963,0.0,0.12962962962962962,0.0,0.0,0.1111111111111111,0.0,0.24074074074074073,0.0,0.0
一颗豆子圆又圆,四川音乐,汶川县,六声,羽调,0.37936507936507924,2.212343699179976,0.5831966591084574,1.7105263157894737,0.0,0.05263157894736842,0.0,0.10526315789473684,0.0,0.23684210526315788,0.0,0.0,0.21052631578947367,0.0,0.2894736842105263,0.0,0.10526315789473684
万年不想离爹娘,四川音乐,大足县,五声,羽调,0.2870967741935484,2.866235826757161,0.8350243259929617,2.909090909090909,0.043478260869565216,0.34782608695652173,0.0,0.043478260869565216,0.0,0.13043478260869565,0.0,0.0,0.17391304347826086,0.0,0.2608695652173913,0.0,0.0
三月撒秧四月栽,四川音乐,古蔺县,六声,商调,0.4423857868020304,3.9815514777713594,0.6032453496672429,3.5535714285714284,0.0,0.19642857142857142,0.0,0.4107142857142857,0.0,0.10714285714285714,0.0,0.0,0.10714285714285714,0.0,0.14285714285714285,0.0,0.03571428571428571
上漆山,四川音乐,城口县,五声,徵调,0.35128205128205126,3.5612277497356315,0.5728219618694801,2.3529411764705883,0.0,0.2647058823529412,0.0,0.20588235294117646,0.0,0.029411764705882353,0.0,0.0,0.17647058823529413,0.0,0.3235294117647059,0.0,0.0
下沟去干活,四川音乐,金川县,清乐,商调,0.188235294117647,2.346449920866513,0.7975464452995651,3.04,0.038461538461538464,0.19230769230769232,0.0,0.19230769230769232,0.0,0.15384615384615385,0.07692307692307693,0.0,0.11538461538461539,0.0,0.19230769230769232,0.0,0.038461538461538464
下简州,四川音乐,简阳县,五声,羽调,0.3282608695652174,2.2207289540558444,0.45643546458763845,3.0,0.15789473684210525,0.3157894736842105,0.0,0.15789473684210525,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0
不带刀子会杀鸡,四川音乐,茂县,五声,徵调,0.46702127659574477,2.2952764189034576,0.38188130791298663,3.0,0.030303030303030304,0.21212121212121213,0.0,0.24242424242424243,0.0,0.18181818181818182,0.0,0.0,0.24242424242424243,0.0,0.09090909090909091,0.0,0.0
不打不行了,四川音乐,甘洛县,五声,商调,0.5423469387755101,2.840501920609741,0.7182269836200809,3.278688524590164,0.12857142857142856,0.15714285714285714,0.0,0.22857142857142856,0.0,0.1,0.0,0.0,0.2571428571428571,0.0,0.12857142857142856,0.0,0.0
不把生女当女生,四川音乐,甘洛县,五声,羽调,0.46199999999999997,2.1768777333001097,0.5087983290508828,2.260869565217391,0.0,0.17391304347826086,0.0,0.43478260869565216,0.0,0.17391304347826086,0.0,0.0,0.043478260869565216,0.0,0.17391304347826086,0.0,0.0
乘凉歌,四川音乐,平武县,六声,宫调,0.4161290322580645,2.40177565818352,0.3423265984407288,2.4615384615384617,0.0,0.2692307692307692,0.0,0.0,0.0,0.46153846153846156,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.038461538461538464
五杯酒,四川音乐,成都市龙泉驿区,五声,徵调,0.4391304347826086,3.181929619447057,0.46398036356916844,2.4,0.13043478260869565,0.30434782608695654,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.13043478260869565,0.0,0.0
伍霍弟弟,四川音乐,甘洛县,五声,徵调,0.5607329842931936,4.831589631290917,0.5635791215916128,2.6758620689655173,0.07643312101910828,0.17197452229299362,0.0,0.17834394904458598,0.0,0.10191082802547771,0.0,0.0,0.2484076433121019,0.0,0.2229299363057325,0.0,0.0
你这个媒人,四川音乐,美姑县,五声,徵调,0.6080645161290321,2.230694503055565,0.57282196186948,1.6,0.0,0.375,0.0,0.225,0.0,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.0
出斑鸠,四川音乐,高县,五声,角调,0.5222222222222221,2.3396487389953595,0.6687792049697717,2.4615384615384617,0.10344827586206896,0.0,0.0,0.10344827586206896,0.0,0.4482758620689655,0.0,0.0,0.06896551724137931,0.0,0.27586206896551724,0.0,0.0
加酒,四川音乐,汶川县,六声,羽调,0.37115384615384617,2.086528816417911,0.44678557154274295,1.696969696969697,0.0,0.21212121212121213,0.0,0.18181818181818182,0.0,0.06060606060606061,0.0,0.0,0.12121212121212122,0.0,0.3939393939393939,0.0,0.030303030303030304
十朵梅花九朵开,四川音乐,雅安市,六声,商调,0.5189873417721521,3.172133639011864,0.584700778176325,2.1052631578947367,0.0,0.13157894736842105,0.0,0.2631578947368421,0.0,0.05263157894736842,0.05263157894736842,0.0,0.21052631578947367,0.0,0.2894736842105263,0.0,0.0
